"Sub","Run","Trial","OldT","Delay","LuckyDeck","ObjPP","OldObjLuckyDeck","ObjDeckMatch","Outcome","Resp","RT","DeckC","LuckyDeckC","OldObjC","RevT","OldDeckPP","OldDeck","EncRevT","Enc_Pay1","OptObj","PP","StayResp","DeckUnC","ObjPP_C","ChooseRed","LuckRed","OldRed","OldValRed","pre_post_rev","pre_post_rev_enc","Q_chosen_norm","Q_unchosen_norm","Q_diff_norm","PE_norm","Q_chosen","Q_unchosen","Q_diff","Q_red","Q_blue","PE","Inc_lik","Ep_lik","Inc_lik_norm","Ep_lik_norm","Lik_rat","Ep_lik_enc","Ep_lik_norm_enc","encT","Lik_rat_norm"
25,5,273,0,NA,1,NA,NA,NA,0.2,1,730.441063002218,2,0,NA,7,NA,NA,NA,NA,NA,0.4,0,1,0,1,-0.5,0,0,-0.5,NA,-0.860803870679023,0.534451567923924,-0.915503283319007,-0.347676117819759,0.33400214994177,0.447249584165384,-0.113247434223614,0.33400214994177,0.447249584165384,-0.13400214994177,-0.803078545399808,NA,-0.625953164347942,NA,NA,NA,NA,0,NA
25,5,274,1,15,1,0,0,1,0,2,690.438782999991,1,1,1,8,0.4,1,11,1,0,0.2,0,2,-0.5,0,-0.5,-0.5,0.5,-0.5,0.5,-0.34500172731273,-0.460360404022658,0.033785356447992,-1.17513233438507,0.447249584165384,0.260491413128432,0.186758171036952,0.260491413128432,0.447249584165384,-0.447249584165384,-0.509695148923482,-0.554815331061068,0.148036516630859,0.472677488248351,0.0451201821375857,NA,NA,0,-0.104093318378639
25,5,275,1,11,1,0,0,1,0.2,1,1150.27781500248,2,0,0,9,0,1,16,0.6,1,0,0,1,0,1,-0.5,-0.5,0.5,-0.5,0.5,-1.19561936445777,-0.792662763480045,-0.359764453983435,-0.153494427836397,0.260491413128432,0.198107583185081,0.062383829943351,0.260491413128432,0.198107583185081,-0.0604914131284322,-0.561378508479556,-0.879786140928439,0.0116880134259548,-0.82820049511411,0.318407632448883,NA,NA,0,0.458739954035471
25,5,276,0,NA,1,NA,NA,NA,0.4,2,1330.67825899343,1,1,NA,10,NA,NA,NA,NA,NA,0.2,0,2,0,0,-0.5,0,0,0.5,NA,-1.47975571965891,-0.630818925967209,-0.653301541562241,0.539603447812461,0.198107583185081,0.228490871625363,-0.0303832884402821,0.228490871625363,0.198107583185081,0.201892416814919,-0.7987202904309,NA,-0.614455429937869,NA,NA,NA,NA,1,NA
25,5,277,1,11,1,0.6,1,1,0.6,2,1040.89497198584,2,0,1,11,0.2,2,18,1,1,0.4,0,1,0.1,1,-0.5,0.5,0.1,0.5,0.5,-1.3413705508694,-0.174372815341335,-0.828303785379789,0.987653095086712,0.228490871625363,0.31418047247588,-0.0856896008505171,0.228490871625363,0.31418047247588,0.371509128374637,-0.760068528273981,-0.463661687416668,-0.512486247562833,0.837571086441563,-0.296406840857313,NA,NA,0,-0.807465433531055
25,5,278,0,NA,1,NA,NA,NA,0.2,2,923.47893898841,1,1,NA,12,NA,NA,NA,NA,NA,0.6,0,2,0,0,-0.5,0,0,0.5,NA,-0.951084624429552,0.478321516333198,-0.944880886655378,-0.295316326645237,0.31418047247588,0.436712169989736,-0.122531697513856,0.436712169989736,0.31418047247588,-0.11418047247588,-0.95184268221352,NA,-1.01841541059787,NA,NA,-0.520736675693279,0.609096425348104,1,NA
25,5,279,1,17,1,0.8,1,1,0.8,1,796.516547998181,2,0,1,13,0.6,2,14,0.2,1,0.2,0,1,0.3,1,-0.5,0.5,0.3,0.5,0.5,-0.392995934462759,-0.513480187837103,0.0319971706007672,0.965936191142393,0.436712169989736,0.250519122936094,0.186193047053643,0.436712169989736,0.250519122936094,0.363287830010264,-0.426911810908429,-0.44043600611338,0.366431457006436,0.930544906054382,0.0135241952049511,NA,NA,0,-0.169164995472452
25,5,280,1,15,1,1,1,1,1,2,1092.0643970021,2,0,1,14,0.8,2,17,0,1,0.8,1,1,0.5,1,-0.5,0.5,0.5,0.5,0.5,0.517598624451213,-0.513480187837103,0.664611746691871,0.966130445874748,0.636638631601508,0.250519122936094,0.386119508665414,0.636638631601508,0.250519122936094,0.363361368398492,-0.266281343821571,-0.420504813830693,0.790198873531197,1.01033068507033,0.154223470009122,NA,NA,0,0.12060401212054
25,5,281,0,NA,1,NA,NA,NA,0,2,680.851674987935,2,0,NA,15,NA,NA,NA,NA,NA,1,1,1,0,1,-0.5,0,0,0.5,NA,1.42119422907431,-0.513480187837103,1.29236396064995,-2.19946639904355,0.835028431092185,0.250519122936094,0.584509308156092,0.835028431092185,0.250519122936094,-0.835028431092185,-0.162323413052536,NA,1.0644555855249,NA,NA,-0.879786140928439,-0.82820049511411,1,NA
25,5,282,0,NA,1,NA,NA,NA,0.2,2,1201.28485400346,1,1,NA,16,NA,NA,NA,NA,NA,0,0,2,0,0,-0.5,0,0,0.5,NA,-1.24103963106904,0.0973437844833767,-0.920008686047494,-0.12715220564551,0.250519122936094,0.36519040867955,-0.114671285743457,0.36519040867955,0.250519122936094,-0.0505191229360936,-0.949559180034801,NA,-1.01239118719583,NA,NA,-0.917873238029053,-0.980665469086999,1,NA
25,5,283,0,NA,1,NA,NA,NA,0,1,564.434403000632,2,0,NA,17,NA,NA,NA,NA,NA,0.2,0,1,0,1,-0.5,0,0,0.5,NA,-0.718752345935028,-0.658250936252357,-0.108316587570959,-0.958369585632579,0.36519040867955,0.223341001887973,0.141849406791577,0.36519040867955,0.223341001887973,-0.36519040867955,-0.467839838383645,NA,0.258457143159433,NA,NA,-0.554815331061068,0.472677488248351,1,NA
25,5,284,1,12,2,0.4,1,0,0.4,1,731.16629300057,1,0,1,1,0.2,1,6,0.6,0,0,0,2,-0.1,0,0.5,-0.5,0.1,-0.5,-0.5,-1.36482639220315,-0.961195153412256,-0.377204036923801,0.472948315512164,0.223341001887973,0.1664686385485,0.0568723633394732,0.1664686385485,0.223341001887973,0.176658998112027,-0.678529866855225,-0.490379511182556,-0.297374951910376,0.730618007441676,-0.188150355672669,NA,NA,0,-0.584512086251047
25,5,285,1,25,2,1,0,0,0.8,2,1037.70051000174,1,0,0,2,0,2,12,0,0,0.4,1,2,0,0,0.5,0.5,0.5,-0.5,0.5,-0.912764897244035,-0.961195153412256,-0.0631447355572886,1.26738465296437,0.32259379692542,0.1664686385485,0.15612515837692,0.1664686385485,0.32259379692542,0.47740620307458,-0.552706393250567,-1.10630438604008,0.0345663623036072,-1.73496685365535,0.553597992789511,NA,NA,0,0.943112580733057
25,5,286,0,NA,2,NA,NA,NA,0.2,1,1074.44885000587,1,0,NA,3,NA,NA,NA,NA,NA,0.8,1,2,0,0,0.5,0,0,-0.5,NA,0.293576044104193,-0.961195153412256,0.774932821311191,-1.01717752053437,0.587453139143333,0.1664686385485,0.420984500594833,0.1664686385485,0.587453139143333,-0.387453139143333,-0.303810758881913,NA,0.691190612195525,NA,NA,-0.917873238029053,-0.980665469086999,1,NA
25,5,287,1,11,2,0.4,1,0,NA,NA,NA,NA,NA,0,4,0.2,1,10,0.2,1,0.2,0,NA,0,NA,0.5,-0.5,0.1,-0.5,0.5,NA,NA,NA,0.00629617337315806,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
25,5,288,1,10,2,0.2,1,0,0.2,1,907.406099984655,1,0,1,5,0.2,1,12,0.6,0,NA,0,2,-0.3,0,0.5,-0.5,0.3,-0.5,0.5,-0.709103790694548,-0.961195153412256,0.0783441228208127,-0.43565704597078,0.367308806478013,0.1664686385485,0.200840167929513,0.1664686385485,0.367308806478013,-0.167308806478013,-0.496548918200323,-0.520736675693279,0.182718257471338,0.609096425348104,0.0241877574929563,NA,NA,0,-0.147203476012583
25,5,289,1,20,2,0.4,0,1,0.4,2,967.938063986367,2,1,1,6,0,2,3,0,0,0.2,0,1,-0.1,1,0.5,0.5,-0.1,-0.5,-0.5,-1.62385995980595,-0.381061170082457,-0.901777947773304,0.623179045135363,0.1664686385485,0.275378427270737,-0.108909788722237,0.1664686385485,0.275378427270737,0.2335313614515,-0.7941877502226,-0.490379511182556,-0.602497904760985,0.730618007441676,-0.303808239040044,NA,NA,0,-0.822708552652995
25,5,290,1,19,2,0.6,1,1,1,2,802.849654020974,2,1,0,7,0.2,1,5,0.6,0,0.4,1,1,0,1,0.5,-0.5,-0.1,-0.5,-0.5,-1.00889612375056,-0.381061170082457,-0.474546000635903,1.85144589711378,0.301487613303181,0.275378427270737,0.0261091860324436,0.301487613303181,0.275378427270737,0.698512386696819,-0.606546703523117,-1.00512975468925,-0.107472502445214,-1.32995863013882,0.39858305116613,NA,NA,0,0.623860574219082
25,5,291,0,NA,2,NA,NA,NA,1,1,644.514193001669,2,1,NA,8,NA,NA,NA,NA,NA,1,1,1,0,1,0.5,0,0,-0.5,NA,0.764441093559753,-0.381061170082457,0.757439146884981,0.822970142060263,0.690834366620221,0.275378427270737,0.415455939349483,0.690834366620221,0.275378427270737,0.309165633379779,-0.250148502299112,NA,0.832759744436709,NA,NA,NA,NA,0,NA
25,5,292,0,NA,2,NA,NA,NA,1,1,779.255653003929,2,1,NA,9,NA,NA,NA,NA,NA,1,1,1,0,1,0.5,0,0,-0.5,NA,1.52366865463167,-0.381061170082457,1.28489499098427,0.382643772372262,0.857527301864943,0.275378427270737,0.582148874594205,0.857527301864943,0.275378427270737,0.142472698135058,-0.163929658569658,NA,1.06021806741616,NA,NA,NA,NA,0,NA
25,5,293,1,11,2,0.2,1,0,0.8,2,975.708869984373,2,1,0,10,0.2,1,16,0,1,1,1,1,0,1,0.5,-0.5,0.3,0.5,0.5,1.86271343101076,-0.381061170082457,1.52043853271241,-0.342299134993376,0.93196660287534,0.275378427270737,0.656588175604603,0.93196660287534,0.275378427270737,-0.13196660287534,-0.134768422826842,-0.917873238029053,1.13714980868241,-0.980665469086999,0.783104815202211,NA,NA,0,1.41578000747645
25,5,294,1,24,2,0.6,1,1,0.8,1,992.917264986318,2,1,0,11,0.2,1,4,0.4,0,0.8,1,1,0,1,0.5,-0.5,-0.1,0.5,-0.5,1.51246296394081,-0.381061170082457,1.27711009572347,-0.139165681264829,0.855067025699433,0.275378427270737,0.579688598428695,0.855067025699433,0.275378427270737,-0.0550670256994329,-0.163090848949292,-1.00512975468925,1.06243097379828,-1.32995863013882,0.842038905739955,NA,NA,0,1.53715428571837
25,5,295,0,NA,2,NA,NA,NA,0.8,1,968.742986995494,2,1,NA,12,NA,NA,NA,NA,NA,0.8,1,1,0,1,0.5,0,0,0.5,NA,1.37039925201016,-0.381061170082457,1.17841460713179,-0.0567735214616385,0.8238760911922,0.275378427270737,0.548497663921463,0.8238760911922,0.275378427270737,-0.0238760911922001,-0.176343071391099,NA,1.02746961080642,NA,NA,NA,NA,0,NA
25,5,296,0,NA,2,NA,NA,NA,0.6,2,1218.20315701189,2,1,NA,13,NA,NA,NA,NA,NA,0.8,1,1,0,1,0.5,0,0,0.5,NA,1.31038896973621,-0.381061170082457,1.13672384705618,-0.550277958608614,0.810700476119709,0.275378427270737,0.535322048848972,0.810700476119709,0.275378427270737,-0.210700476119709,-0.182271451091497,NA,1.0118296503719,NA,NA,NA,NA,0,NA
25,5,297,0,NA,2,NA,NA,NA,0.4,1,851.480206998531,1,0,NA,14,NA,NA,NA,NA,NA,0.6,0,2,0,0,0.5,0,0,0.5,NA,-1.12781426268599,1.84638791588688,-1.88033061198116,0.335489276992844,0.275378427270737,0.693542189976139,-0.418163762705402,0.693542189976139,0.275378427270737,0.124621572729263,-1.55434007784318,NA,-2.6078944766758,NA,NA,NA,NA,0,NA
25,5,298,1,12,2,0.2,1,0,0.8,1,767.444002005504,2,1,0,15,0.4,1,3,0.8,1,0.4,0,1,0,1,0.5,-0.5,0.3,0.5,-0.5,0.776774274442972,-0.00145023130209478,0.540507497879811,0.287508937093003,0.693542189976139,0.346643597605909,0.346898592370231,0.693542189976139,0.346643597605909,0.106457810023861,-0.290040324426668,-0.917873238029053,0.727519096693845,-0.980665469086999,0.627832913602385,NA,NA,0,1.09599879398917
25,5,299,1,16,2,0,0,1,0,1,1421.31376301404,2,1,1,16,0.8,2,17,0.2,0,0.8,1,1,-0.5,1,0.5,0.5,-0.5,0.5,0.5,1.05498037693685,-0.00145023130209478,0.733784773558934,-1.98707472056776,0.754623997599436,0.346643597605909,0.407980399993527,0.754623997599436,0.346643597605909,-0.754623997599436,-0.249928429952387,-0.554815331061068,0.833340328503429,0.472677488248351,0.304886901108681,NA,NA,0,0.430894118242537
25,5,300,1,19,1,0,1,0,0.2,2,1129.72499398165,1,1,0,1,0,2,15,1,1,0,0,2,0,0,-0.5,0.5,-0.5,-0.5,0.5,-0.803226532657039,-0.0676031861989032,-0.517864873564835,-0.381069031258946,0.346643597605909,0.334224562437842,0.0124190351680662,0.334224562437842,0.346643597605909,-0.146643597605909,-0.749170912000141,-0.879786140928439,-0.483736691028542,-0.82820049511411,0.130615228928297,NA,NA,0,0.0719830323853694
26,1,1,0,NA,1,NA,NA,NA,0.4,2,1209.23073899758,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,0,0,-0.5,0,0,-0.5,NA,-0.10328249345219,0.477932887989732,-0.370323791673231,-0.281410113758053,0.5,0.5,0,0.5,0.5,-0.1,-0.518283404686467,NA,0.241424694049213,NA,NA,NA,NA,1,NA
26,1,2,0,NA,1,NA,NA,NA,0.2,2,1351.51180400862,1,1,NA,2,NA,NA,NA,NA,NA,0.4,1,2,0,0,-0.5,0,0,-0.5,NA,-0.343765421147034,0.477932887989732,-0.536896380962493,-0.70275204067263,0.448851239725273,0.5,-0.0511487602747265,0.5,0.448851239725273,-0.248851239725273,-0.55954498925433,NA,0.116853057490027,NA,NA,-0.743419093991736,-0.554595492495098,1,NA
26,1,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.2,0,NA,0,NA,-0.5,0,0,-0.5,NA,NA,NA,NA,0.00165230996930391,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
26,1,4,0,NA,1,NA,NA,NA,0.2,2,646.27622399712,2,0,NA,4,NA,NA,NA,NA,NA,NA,0,1,0,1,-0.5,0,0,-0.5,NA,-0.10328249345219,-0.443663850718207,0.205821145282321,-0.847534961212766,0.5,0.323085542527875,0.176914457472125,0.5,0.323085542527875,-0.3,-0.719619895217775,NA,-0.366424383664176,NA,NA,-0.743419093991736,-0.554595492495098,1,NA
26,1,5,0,NA,1,NA,NA,NA,0,1,812.759191991063,2,0,NA,5,NA,NA,NA,NA,NA,0.2,1,1,0,1,-0.5,0,0,-0.5,NA,-0.824731276536721,-0.443663850718207,-0.293896622585466,-0.97931104704707,0.34655371917582,0.323085542527875,0.0234681766479457,0.34655371917582,0.323085542527875,-0.34655371917582,-0.882033732925521,NA,-0.856763224864919,NA,NA,-0.618154245721302,0.925663231487189,1,NA
26,1,6,0,NA,1,NA,NA,NA,0.4,1,673.926213989034,1,1,NA,6,NA,NA,NA,NA,NA,0,0,2,0,0,-0.5,0,0,-0.5,NA,-0.935070135145312,-1.22106471103111,0.115675725080824,0.219368237486649,0.323085542527875,0.17385166868253,0.149233873845345,0.17385166868253,0.323085542527875,0.0769144574721254,-0.410615023237553,NA,0.566483138198658,NA,NA,-0.691960851940167,0.0534882019279398,1,NA
26,1,7,0,NA,1,NA,NA,NA,0.6,1,577.472581004258,1,1,NA,7,NA,NA,NA,NA,NA,0.4,1,2,0,0,-0.5,0,0,-0.5,NA,-0.728958165601372,-1.22106471103111,0.258440971576864,0.661403224613655,0.36692387991427,0.17385166868253,0.19307221123174,0.17385166868253,0.36692387991427,0.23307612008573,-0.38498578315645,NA,0.643859623229676,NA,NA,-0.645292329323265,0.604971628386846,1,NA
26,1,8,0,NA,1,NA,NA,NA,1,2,964.801412992529,1,1,NA,8,NA,NA,NA,NA,NA,0.6,1,2,0,0,-0.5,0,0,-0.5,NA,-0.163742046528715,-1.22106471103111,0.649942827298737,1.45336414626121,0.487140745431408,0.17385166868253,0.313289076748878,0.17385166868253,0.487140745431408,0.512859254568592,-0.318071220580535,NA,0.845879411297056,NA,NA,NA,NA,0,NA
26,1,9,0,NA,1,NA,NA,NA,0.8,1,892.849793002824,1,1,NA,9,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,-0.5,NA,1.05585496161381,-1.22106471103111,1.49470729138378,0.152980038020427,0.746539096903628,0.17385166868253,0.572687428221098,0.17385166868253,0.746539096903628,0.0534609030963718,-0.207102726965977,NA,1.18090112703698,NA,NA,-0.807844836565505,-1.31591655591085,1,NA
26,1,10,0,NA,1,NA,NA,NA,1,1,920.314438990317,1,1,NA,10,NA,NA,NA,NA,NA,0.8,1,2,0,0,-0.5,0,0,0.5,NA,1.14175303621645,-1.22106471103111,1.55420533907755,0.667389887537629,0.764808917834478,0.17385166868253,0.590957249151948,0.17385166868253,0.764808917834478,0.235191082165522,-0.198426516977931,NA,1.20709521746422,NA,NA,-0.5660997348607,1.54079305352381,1,NA
26,1,11,0,NA,1,NA,NA,NA,0.8,2,751.444801993784,1,1,NA,11,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,0.5,NA,1.68321139290473,-1.22106471103111,1.92925117426599,-0.224720355153405,0.879972700771032,0.17385166868253,0.706121032088502,0.17385166868253,0.879972700771032,-0.0799727007710317,-0.162601290525339,NA,1.31525410510856,NA,NA,-0.807844836565505,-1.31591655591085,1,NA
26,1,12,0,NA,1,NA,NA,NA,0.6,1,730.322186995181,1,1,NA,12,NA,NA,NA,NA,NA,0.8,1,2,0,0,-0.5,0,0,0.5,NA,1.46147753898104,-1.22106471103111,1.77566529382452,-0.657350175491567,0.832811715798638,0.17385166868253,0.658960047116108,0.17385166868253,0.832811715798638,-0.232811715798638,-0.174997308770687,NA,1.27782965096282,NA,NA,-0.753279981992069,-0.671121921818617,1,NA
26,1,13,1,11,1,0.2,0,1,0.2,2,785.854387999279,1,1,1,13,0.6,1,2,0.4,0,0.6,1,2,-0.3,0,-0.5,-0.5,0.3,0.5,-0.5,0.892184732287906,-1.22106471103111,1.38133968500227,-1.44685672440888,0.711727772024371,0.17385166868253,0.537876103341841,0.17385166868253,0.711727772024371,-0.511727772024371,-0.214285690265529,-0.743419093991736,1.15921525377397,-0.554595492495098,0.529133403726207,NA,NA,0,1.36772463269382
26,1,14,1,13,1,0.4,0,1,NA,NA,NA,NA,NA,0,14,0.2,1,1,0.2,1,0.2,0,NA,0,NA,-0.5,-0.5,0.1,0.5,-0.5,NA,NA,NA,0.00165230996930391,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
26,1,15,1,10,1,0,1,0,1,1,699.80027199199,1,1,0,15,0,2,5,0.2,1,NA,0,2,0,0,-0.5,0.5,-0.5,0.5,-0.5,-0.327684281672942,-1.22106471103111,0.536386813723855,1.55206568749569,0.452271567129756,0.17385166868253,0.278419898447225,0.17385166868253,0.452271567129756,0.547728432870244,-0.329849419460006,-0.618154245721302,0.810320197430169,0.925663231487189,0.288304826261297,NA,NA,0,0.65807669460933
26,1,16,0,NA,1,NA,NA,NA,0.8,1,592.951130005531,1,1,NA,16,NA,NA,NA,NA,NA,1,1,2,0,0,-0.5,0,0,0.5,NA,1.03014304242247,-1.22106471103111,1.47689770715944,0.168459917564883,0.741070381084475,0.17385166868253,0.567218712401945,0.17385166868253,0.741070381084475,0.0589296189155249,-0.205943760732476,NA,1.18440012790997,NA,NA,-0.807844836565505,-1.31591655591085,1,NA
26,1,17,1,11,1,0.4,0,1,0.4,1,532.179471003474,1,1,1,17,0.8,1,6,0,0,0.8,1,2,-0.1,0,-0.5,-0.5,0.1,0.5,-0.5,1.15171760038399,-1.22106471103111,1.56110738102471,-1.03698382789012,0.766928299483449,0.17385166868253,0.593076630800919,0.17385166868253,0.766928299483449,-0.366928299483449,-0.196313509059423,-0.691960851940167,1.21347453753222,0.0534882019279398,0.495647342880744,NA,NA,0,1.2690514840015
26,1,18,1,11,2,0.6,1,1,0.6,1,773.196263995487,1,0,1,1,0.4,1,7,0.4,1,0.4,1,2,0.1,0,0.5,-0.5,-0.1,-0.5,-0.5,0.256493748343226,-1.22106471103111,0.941022801810172,0.0681111871272653,0.576521476682481,0.17385166868253,0.402669807999951,0.17385166868253,0.576521476682481,0.0234785233175188,-0.269180845273497,-0.645292329323265,0.99348290563145,0.604971628386846,0.376111484049769,NA,NA,0,0.916815978400345
26,1,19,0,NA,2,NA,NA,NA,0.8,2,934.253194005578,1,0,NA,2,NA,NA,NA,NA,NA,0.6,1,2,0,0,0.5,0,0,-0.5,NA,0.332907787912562,-1.22106471103111,0.993951650236652,0.588230906795291,0.592774120597874,0.17385166868253,0.418922451915344,0.17385166868253,0.592774120597874,0.207225879402126,-0.26287334659117,NA,1.01252568941403,NA,NA,NA,NA,0,NA
26,1,20,0,NA,2,NA,NA,NA,0.8,2,641.711948992452,1,0,NA,3,NA,NA,NA,NA,NA,0.8,1,2,0,0,0.5,0,0,-0.5,NA,0.838577989050096,-1.22106471103111,1.34420850853964,0.283791796490914,0.70032605430053,0.17385166868253,0.526474385618,0.17385166868253,0.70032605430053,0.0996739456994702,-0.220143396391442,NA,1.14153042547108,NA,NA,-0.603384306733494,1.10020007355631,1,NA
26,1,21,1,11,2,1,1,1,1,1,649.20481700392,1,0,1,4,0.8,1,10,0.8,1,0.8,1,2,0.5,0,0.5,-0.5,-0.5,-0.5,0.5,1.06727755941432,-1.22106471103111,1.50261925299486,0.712227902208322,0.748968590432392,0.17385166868253,0.575116921749862,0.17385166868253,0.748968590432392,0.251031409567608,-0.202463158995211,-0.5660997348607,1.19490831025834,1.54079305352381,0.363636575865489,NA,NA,0,0.88005625094625
26,1,22,0,NA,2,NA,NA,NA,0.4,2,829.060856995056,1,0,NA,5,NA,NA,NA,NA,NA,1,1,2,0,0,0.5,0,0,-0.5,NA,1.65897483835306,-1.22106471103111,1.91246351417793,-1.3423784148667,0.874817782995655,0.17385166868253,0.700966114313125,0.17385166868253,0.874817782995655,-0.474817782995655,-0.163416606966756,NA,1.31279260721689,NA,NA,-0.691960851940167,0.0534882019279398,1,NA
26,1,23,0,NA,2,NA,NA,NA,0.2,1,704.522162006469,1,0,NA,6,NA,NA,NA,NA,NA,0.4,1,2,0,0,0.5,0,0,-0.5,NA,0.49337310338657,-1.22106471103111,1.10509934519295,-1.2067518948013,0.626903786401025,0.17385166868253,0.453052117718495,0.17385166868253,0.626903786401025,-0.426903786401025,-0.24696456380565,NA,1.06055542768056,NA,NA,-0.658460992334126,0.449357115822833,1,NA
26,1,24,0,NA,2,NA,NA,NA,0.2,1,621.742755989544,1,0,NA,7,NA,NA,NA,NA,NA,0.2,1,2,0,0,0.5,0,0,-0.5,NA,-0.510980757992289,-1.22106471103111,0.409424916840868,-0.60207992619189,0.413285899347313,0.17385166868253,0.239434230664783,0.17385166868253,0.413285899347313,-0.213285899347313,-0.351809073109076,NA,0.744022452881884,NA,NA,-0.743419093991736,-0.554595492495098,1,NA
26,1,25,0,NA,2,NA,NA,NA,0,1,732.08701099793,2,1,NA,8,NA,NA,NA,NA,NA,0.2,0,1,0,1,0.5,0,0,-0.5,NA,-1.63671370775218,-0.49756356792113,-0.822627389306156,-0.49045643709392,0.17385166868253,0.312738675154814,-0.138887006472284,0.17385166868253,0.312738675154814,-0.17385166868253,-1.08589611578394,NA,-1.47223814982232,NA,NA,-0.618154245721302,0.925663231487189,1,NA
26,1,26,0,NA,2,NA,NA,NA,1,2,645.260409000912,2,1,NA,9,NA,NA,NA,NA,NA,0,1,1,0,1,0.5,0,0,-0.5,NA,-2.01991993085506,-0.49756356792113,-1.08805850920255,2.57087738394017,0.0923468257851401,0.312738675154814,-0.220391849369674,0.0923468257851401,0.312738675154814,0.90765317421486,-1.19973038721009,NA,-1.81591185107719,NA,NA,-0.867033141855919,-2.01534665520504,1,NA
26,1,27,0,NA,2,NA,NA,NA,0.6,2,777.151261005201,2,1,NA,10,NA,NA,NA,NA,NA,1,1,1,0,1,0.5,0,0,0.5,NA,0.192331660005008,-0.49756356792113,0.444276776221341,0.106740018814433,0.562874723016451,0.312738675154814,0.250136047861636,0.562874723016451,0.312738675154814,0.0371252769835494,-0.668819452082219,NA,-0.21305425971947,NA,NA,-0.753279981992069,-0.671121921818617,1,NA
26,1,28,1,19,2,0.8,1,1,0.4,1,1070.86134099518,2,1,0,11,0.2,1,9,1,0,0.6,1,1,0,1,0.5,-0.5,-0.3,0.5,-0.5,0.231994729086351,-0.49756356792113,0.471749745630719,-0.483264008065727,0.571310734801769,0.312738675154814,0.258572059646955,0.571310734801769,0.312738675154814,-0.171310734801769,-0.651873101602949,-0.807844836565505,-0.161892031341248,-1.31591655591085,0.155971734962556,NA,NA,0,0.268131670771031
26,1,29,1,25,2,0.2,0,1,0.2,2,861.945534998085,2,1,1,12,0.4,2,4,NA,0,0.4,1,1,-0.3,1,0.5,0.5,-0.3,0.5,-0.5,-0.20468899898395,-0.49756356792113,0.169276967282564,-0.786483101218413,0.478431662108158,0.312738675154814,0.165692986953344,0.478431662108158,0.312738675154814,-0.278431662108158,-0.736139106302207,-0.743419093991736,-0.416297048056642,-0.554595492495098,0.0072799876895292,NA,NA,0,-0.170017293829561
26,1,30,1,19,2,0.8,1,1,0,2,1106.23424500227,2,1,0,13,0.2,1,11,1,0,0.2,1,1,0,1,0.5,-0.5,-0.3,0.5,0.5,-0.874367195777134,-0.49756356792113,-0.294581454184901,-0.949427705970816,0.335996563378611,0.312738675154814,0.0232578882237967,0.335996563378611,0.312738675154814,-0.335996563378611,-0.887789460206408,-0.807844836565505,-0.874140171835755,-1.31591655591085,-0.0799446236409028,NA,NA,0,-0.427041465264868
26,1,31,1,11,2,0.8,1,1,0.8,2,752.696527997614,1,0,1,14,0.2,1,3,0.8,1,0,0,2,0.3,0,0.5,-0.5,-0.3,0.5,-0.5,-0.983717354451883,-1.25067933695384,0.100493670070292,1.38090602596211,0.312738675154814,0.168166692533739,0.144571982621075,0.168166692533739,0.312738675154814,0.487261324845186,-0.411221470257289,-0.603384306733494,0.564652231835606,1.10020007355631,0.192162836476205,NA,NA,0,0.37477574447906
26,1,32,1,10,2,0.4,1,0,0.4,1,687.713355000596,1,0,1,15,0.8,1,5,1,0,0.8,1,2,-0.1,0,0.5,-0.5,0.1,0.5,-0.5,0.222497852064178,-1.25067933695384,0.935989112991791,-0.477546406386221,0.569290826399863,0.168166692533739,0.401124133866124,0.168166692533739,0.569290826399863,-0.169290826399863,-0.273705049919179,-0.691960851940167,0.979824012432271,0.0534882019279398,0.418255802020988,NA,NA,0,1.04100235472278
26,1,33,0,NA,2,NA,NA,NA,0,1,672.583078994649,1,0,NA,16,NA,NA,NA,NA,NA,0.4,1,2,0,0,0.5,0,0,0.5,NA,-0.201964304313013,-1.25067933695384,0.641981712463257,-1.35424835307031,0.479011182475286,0.168166692533739,0.310844489941547,0.168166692533739,0.479011182475286,-0.479011182475286,-0.315752528101736,NA,0.85287970757231,NA,NA,-0.79958522454212,-1.21831245609244,1,NA
26,1,34,1,11,2,0.2,1,0,1,2,690.557875990635,2,1,0,17,0,1,6,0.4,1,0,0,1,0,1,0.5,-0.5,0.3,0.5,-0.5,-1.66344240461196,-0.901787780746546,-0.588436655155353,2.35625983145474,0.168166692533739,0.235141712941856,-0.0669750204081171,0.168166692533739,0.235141712941856,0.831833307466261,-0.993858333997399,-0.658460992334126,-1.19436958945306,0.449357115822833,-0.335397341663273,NA,NA,0,-1.17978225928076
